,game,model,experiment,episode,metric,value
9409,wordle,2a_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_17,Played,1.0
9410,wordle,2a_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_18,Played,1.0
9411,wordle,2a_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_19,Played,1.0
9412,wordle,2a_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_2,Played,1.0
9413,wordle,2a_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_3,Played,1.0
9414,wordle,2a_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_4,Played,1.0
9415,wordle,2a_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_5,Played,1.0
9416,wordle,2a_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_6,Played,1.0
9417,wordle,2a_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_7,Played,1.0
9418,wordle,2a_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_8,Played,1.0
9419,wordle,2a_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_9,Played,1.0
9420,wordle,2a_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_0,Played,0.0
9421,wordle,2a_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_1,Played,1.0
9422,wordle,2a_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_2,Played,1.0
9423,wordle,2a_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_3,Played,0.0
9424,wordle,2a_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_4,Played,0.0
9425,wordle,2a_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_5,Played,0.0
9426,wordle,2a_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_6,Played,1.0
9427,wordle,2a_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_7,Played,1.0
9428,wordle,2a_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_8,Played,1.0
9429,wordle,2a_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_9,Played,1.0
9430,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_0,Played,1.0
9431,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_1,Played,0.0
9432,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_10,Played,0.0
9433,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_11,Played,1.0
9434,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_12,Played,0.0
9435,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_13,Played,1.0
9436,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_14,Played,1.0
9437,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_15,Played,0.0
9438,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_16,Played,1.0
9439,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_17,Played,0.0
9440,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_18,Played,0.0
9441,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_19,Played,0.0
9442,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_2,Played,0.0
9443,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_3,Played,0.0
9444,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_4,Played,0.0
9445,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_5,Played,1.0
9446,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_6,Played,0.0
9447,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_7,Played,0.0
9448,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_8,Played,0.0
9449,wordle,2a_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_9,Played,0.0
9450,wordle,2b_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_0,Played,1.0
9451,wordle,2b_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_1,Played,1.0
9452,wordle,2b_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_2,Played,1.0
9453,wordle,2b_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_3,Played,1.0
9454,wordle,2b_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_4,Played,1.0
9455,wordle,2b_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_5,Played,1.0
9456,wordle,2b_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_6,Played,1.0
9457,wordle,2b_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_7,Played,1.0
9458,wordle,2b_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_8,Played,1.0
9459,wordle,2b_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_9,Played,1.0
9460,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_0,Played,1.0
9461,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_1,Played,1.0
9462,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_10,Played,1.0
9463,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_11,Played,0.0
9464,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_12,Played,1.0
9465,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_13,Played,1.0
9466,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_14,Played,1.0
9467,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_15,Played,1.0
9468,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_16,Played,1.0
9469,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_17,Played,1.0
9470,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_18,Played,1.0
9471,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_19,Played,1.0
9472,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_2,Played,1.0
9473,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_3,Played,1.0
9474,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_4,Played,1.0
9475,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_5,Played,1.0
9476,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,Played,1.0
9477,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Played,1.0
9478,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Played,1.0
9479,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Played,1.0
9480,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Played,1.0
9481,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Played,1.0
9482,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Played,1.0
9483,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Played,1.0
9484,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Played,1.0
9485,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Played,1.0
9486,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Played,1.0
9487,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Played,1.0
9488,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Played,1.0
9489,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Played,1.0
9490,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Played,1.0
9491,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Played,1.0
9492,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Played,1.0
9493,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Played,1.0
9494,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Played,1.0
9495,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Played,0.0
9496,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Played,1.0
9497,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_15,Played,1.0
9498,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_16,Played,1.0
9499,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_17,Played,1.0
9500,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_18,Played,1.0
9501,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_19,Played,1.0
9502,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_2,Played,1.0
9503,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_3,Played,1.0
9504,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_4,Played,1.0
9505,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_5,Played,1.0
9506,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_6,Played,1.0
9507,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_7,Played,1.0
9508,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_8,Played,1.0
9509,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_9,Played,1.0
9510,wordle,2b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_0,Played,1.0
9511,wordle,2b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_1,Played,0.0
9512,wordle,2b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_2,Played,1.0
9513,wordle,2b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_3,Played,0.0
9514,wordle,2b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_4,Played,1.0
9515,wordle,2b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_5,Played,0.0
9516,wordle,2b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_6,Played,0.0
9517,wordle,2b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_7,Played,1.0
9518,wordle,2b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_8,Played,1.0
9519,wordle,2b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_9,Played,1.0
9520,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_0,Played,1.0
9521,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_1,Played,1.0
9522,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_10,Played,0.0
9523,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_11,Played,1.0
9524,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_12,Played,0.0
9525,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_13,Played,1.0
9526,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_14,Played,1.0
9527,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_15,Played,1.0
9528,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_16,Played,1.0
9529,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_17,Played,0.0
9530,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_18,Played,0.0
9531,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_19,Played,1.0
9532,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_2,Played,1.0
9533,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_3,Played,1.0
9534,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_4,Played,0.0
9535,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_5,Played,1.0
9536,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_6,Played,0.0
9537,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_7,Played,0.0
9538,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_8,Played,1.0
9539,wordle,2b_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_9,Played,0.0
9540,wordle,2c_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_0,Played,1.0
9541,wordle,2c_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_1,Played,1.0
9542,wordle,2c_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_2,Played,0.0
9543,wordle,2c_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_3,Played,1.0
9544,wordle,2c_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_4,Played,1.0
9545,wordle,2c_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_5,Played,1.0
9546,wordle,2c_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_6,Played,1.0
9547,wordle,2c_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_7,Played,1.0
9548,wordle,2c_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_8,Played,1.0
9549,wordle,2c_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_9,Played,1.0
9550,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_0,Played,1.0
9551,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_1,Played,1.0
9552,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_10,Played,1.0
9553,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_11,Played,1.0
9554,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_12,Played,1.0
9555,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_13,Played,1.0
9556,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_14,Played,1.0
9557,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_15,Played,1.0
9558,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_16,Played,1.0
9559,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_17,Played,1.0
9560,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_18,Played,1.0
9561,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_19,Played,1.0
9562,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_2,Played,1.0
9563,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_3,Played,0.0
9564,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_4,Played,1.0
9565,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_5,Played,1.0
9566,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,Played,1.0
9567,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Played,1.0
9568,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Played,1.0
9569,wordle,2c_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Played,1.0
9570,wordle,2c_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Played,1.0
9571,wordle,2c_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Played,1.0
9572,wordle,2c_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Played,1.0
9573,wordle,2c_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Played,1.0
9574,wordle,2c_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Played,1.0
9575,wordle,2c_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Played,1.0
9576,wordle,2c_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Played,1.0
9577,wordle,2c_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Played,1.0
9578,wordle,2c_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Played,1.0
9579,wordle,2c_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Played,0.0
9580,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Played,1.0
9581,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Played,0.0
9582,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Played,1.0
9583,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Played,1.0
9584,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Played,1.0
9585,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Played,1.0
9586,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Played,1.0
9587,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_15,Played,1.0
9588,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_16,Played,1.0
9589,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_17,Played,1.0
9590,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_18,Played,1.0
9591,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_19,Played,1.0
9592,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_2,Played,1.0
9593,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_3,Played,1.0
9594,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_4,Played,1.0
9595,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_5,Played,1.0
9596,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_6,Played,1.0
9597,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_7,Played,1.0
9598,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_8,Played,1.0
9599,wordle,2c_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_9,Played,1.0
9600,wordle,2c_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_0,Played,1.0
9601,wordle,2c_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_1,Played,1.0
9602,wordle,2c_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_2,Played,0.0
9603,wordle,2c_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_3,Played,1.0
9604,wordle,2c_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_4,Played,1.0
9605,wordle,2c_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_5,Played,1.0
9606,wordle,2c_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_6,Played,1.0
9607,wordle,2c_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_7,Played,1.0
9608,wordle,2c_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_8,Played,0.0
9609,wordle,2c_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_9,Played,0.0
9610,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_0,Played,1.0
9611,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_1,Played,1.0
9612,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_10,Played,1.0
9613,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_11,Played,1.0
9614,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_12,Played,0.0
9615,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_13,Played,1.0
9616,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_14,Played,1.0
9617,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_15,Played,1.0
9618,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_16,Played,1.0
9619,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_17,Played,0.0
9620,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_18,Played,1.0
9621,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_19,Played,0.0
9622,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_2,Played,1.0
9623,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_3,Played,0.0
9624,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_4,Played,1.0
9625,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_5,Played,1.0
9626,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_6,Played,1.0
9627,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_7,Played,1.0
9628,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_8,Played,1.0
9629,wordle,2c_llama-3.3-70b,1_medium_frequency_words_no_clue_no_critic,episode_9,Played,0.0
9630,wordle,3a_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_0,Played,1.0
9631,wordle,3a_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_1,Played,1.0
9632,wordle,3a_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_2,Played,1.0
9633,wordle,3a_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_3,Played,1.0
9634,wordle,3a_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_4,Played,1.0
9635,wordle,3a_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_5,Played,1.0
9636,wordle,3a_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_6,Played,0.0
9637,wordle,3a_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_7,Played,1.0
9638,wordle,3a_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_8,Played,1.0
9639,wordle,3a_gemma-3-27b,0_high_frequency_words_no_clue_no_critic,episode_9,Played,1.0
9640,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_0,Played,1.0
9641,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_1,Played,1.0
9642,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_10,Played,1.0
9643,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_11,Played,1.0
9644,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_12,Played,0.0
9645,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_13,Played,1.0
9646,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_14,Played,1.0
9647,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_15,Played,1.0
9648,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_16,Played,1.0
9649,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_17,Played,1.0
9650,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_18,Played,1.0
9651,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_19,Played,1.0
9652,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_2,Played,1.0
9653,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_3,Played,1.0
9654,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_4,Played,1.0
9655,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_5,Played,1.0
9656,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,Played,1.0
9657,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Played,1.0
9658,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Played,1.0
9659,wordle,3a_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Played,1.0
9660,wordle,3a_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Played,1.0
9661,wordle,3a_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Played,1.0
9662,wordle,3a_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Played,1.0
9663,wordle,3a_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Played,1.0
9664,wordle,3a_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Played,1.0
9665,wordle,3a_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Played,1.0
9666,wordle,3a_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Played,1.0
9667,wordle,3a_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Played,1.0
9668,wordle,3a_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Played,1.0
9669,wordle,3a_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Played,1.0
